COD,Município,CV_BCG,CV_HEPatite_B,CV_HIB,CV_DPT,CV_POLIO,CV_Pneumo,CV_MncC,CV_SCR1,CV_SCR2,CV_VARICELA,CV_HEPatite_A
150553,150553 Parauapebas,72.14,42.58,42.58,43.05,66.96,80.01,67.60,70.02,47.88,59.05,69.96
150555,150555 Pau D'Arco,75.19,64.34,64.34,64.34,52.71,72.87,65.89,76.92,64.96,55.56,67.52
150560,150560 Peixe-Boi,87.06,120.00,120.00,120.00,121.18,107.06,102.35,102.13,80.85,78.72,86.17
150563,150563 Piçarra,46.11,81.44,81.44,81.44,82.63,96.41,93.41,80.75,85.09,82.61,77.64
150565,150565 Placas,60.81,69.59,69.59,69.59,62.84,61.49,65.54,67.99,48.56,53.60,68.35
150570,150570 Ponta de Pedras,61.98,132.59,132.59,132.59,132.59,136.42,151.12,109.19,71.31,99.72,116.16
150580,150580 Portel,54.88,15.23,15.17,15.54,20.83,35.75,30.40,40.08,28.70,27.47,31.74
150590,150590 Porto de Moz,58.88,63.66,63.52,63.52,61.61,73.36,69.40,66.00,55.29,52.74,61.18
150600,150600 Prainha,44.53,27.41,27.03,30.37,56.24,63.71,60.88,54.28,43.85,44.92,54.14
150610,150610 Primavera,60.12,98.81,98.81,98.81,94.64,108.33,114.88,73.16,97.89,90.53,95.79
150611,150611 Quatipuru,66.00,80.00,80.00,80.67,78.67,86.67,85.33,78.26,58.39,57.76,84.47
150613,150613 Redenção,36.90,55.56,55.32,55.50,59.64,69.24,65.71,48.46,44.98,41.25,47.16
150616,150616 Rio Maria,99.31,72.66,72.66,72.66,71.97,83.74,83.04,58.84,68.23,64.98,70.40
150618,150618 Rondon do Pará,98.88,79.89,79.89,79.89,80.07,92.55,83.99,82.48,77.14,75.43,83.81
150619,150619 Rurópolis,83.96,76.39,76.39,77.06,88.86,100.45,96.66,98.00,65.59,88.03,96.26
150620,150620 Salinópolis,57.26,85.33,85.33,85.33,80.63,90.03,93.02,72.40,79.53,78.19,73.29
150630,150630 Salvaterra,110.34,60.63,60.34,60.63,61.78,77.87,80.46,58.61,71.30,66.47,74.02
150635,150635 Santa Bárbara do Pará,30.28,69.01,68.66,69.37,67.96,70.07,76.76,62.15,52.00,48.62,68.62
150640,150640 Santa Cruz do Arari,60.00,86.25,86.25,86.25,61.25,116.25,100.00,19.44,51.85,37.04,53.70
150650,150650 Santa Izabel do Pará,18.85,71.46,71.46,71.46,66.77,66.45,70.29,51.38,63.61,57.19,50.46
150655,150655 Santa Luzia do Pará,56.96,59.49,59.49,60.13,55.06,58.54,53.16,43.79,54.58,46.41,46.73
150658,150658 Santa Maria das Barreiras,60.35,78.85,78.85,78.85,84.58,86.34,95.15,103.32,79.15,79.62,88.15
150660,150660 Santa Maria do Pará,20.99,78.02,77.78,77.78,75.06,85.19,91.85,62.14,52.34,47.44,43.43
150670,150670 Santana do Araguaia,93.47,76.12,76.12,76.12,71.31,79.21,81.62,78.26,69.90,69.23,74.41
150680,150680 Santarém,70.29,46.11,45.94,46.23,52.36,63.17,52.96,55.82,37.80,35.69,47.62
150690,150690 Santarém Novo,94.81,75.32,75.32,75.32,88.31,79.22,97.40,45.16,67.74,64.52,90.32
150700,150700 Santo Antônio do Tauá,61.05,61.05,61.05,61.89,57.05,59.58,62.53,47.13,62.77,54.46,57.43
150710,150710 São Caetano de Odivelas,28.94,78.30,78.30,79.15,79.15,99.57,94.47,61.26,80.63,78.38,78.38
150715,150715 São Domingos do Araguaia,23.13,77.50,77.50,79.38,69.38,88.44,82.81,61.71,66.86,65.43,70.57
150720,150720 São Domingos do Capim,31.56,105.74,105.74,105.74,104.71,103.48,102.05,90.87,76.09,80.00,95.87
150730,150730 São Félix do Xingu,78.27,62.21,62.21,62.21,58.77,70.19,62.86,59.10,56.72,54.91,58.91
150740,150740 São Francisco do Pará,8.63,83.53,83.14,83.14,78.82,67.84,71.76,60.61,77.49,73.59,66.23
150745,150745 São Geraldo do Araguaia,18.21,46.17,45.91,46.44,66.49,79.95,65.96,48.38,39.12,33.56,50.69
150746,150746 São João da Ponta,9.64,37.35,37.35,37.35,39.76,40.96,28.92,41.18,32.94,32.94,34.12
150747,150747 São João de Pirabas,60.86,55.26,55.26,55.26,51.97,60.20,67.43,68.77,40.86,45.85,60.13
150750,150750 São João do Araguaia,09.01,66.22,66.22,67.12,60.81,80.18,65.77,74.86,34.97,18.03,87.98
150760,150760 São Miguel do Guamá,22.23,70.61,70.61,70.73,71.06,86.26,80.11,67.25,70.54,72.29,77.77
150770,150770 São Sebastião da Boa Vista,84.55,66.67,66.67,66.67,72.92,82.12,79.34,86.87,60.04,58.88,74.71
150775,150775 Sapucaia,88.24,84.71,84.71,84.71,80.00,85.88,95.29,78.26,60.87,60.87,67.39
150780,150780 Senador José Porfírio,34.49,53.31,53.31,53.31,55.75,61.32,63.07,55.15,52.82,51.50,40.86
150790,150790 Soure,44.67,31.27,31.27,31.27,30.02,44.67,46.65,37.08,30.81,30.55,30.29
150795,150795 Tailândia,108.79,65.26,65.26,65.26,65.05,78.41,78.55,76.45,66.32,67.09,68.55
150796,150796 Terra Alta,9.64,54.31,54.31,54.31,55.33,51.27,55.33,39.23,29.83,31.49,41.44
150797,150797 Terra Santa,45.90,59.02,59.02,59.34,57.70,62.95,58.03,54.19,49.35,49.68,51.61
150800,150800 Tomé-Açu,75.63,35.87,35.87,36.08,43.02,54.80,51.06,50.84,46.16,45.49,48.56
150803,150803 Tracuateua,50.38,80.70,80.70,80.70,96.99,97.24,105.26,65.47,69.92,67.80,83.05
150805,150805 Trairão,109.60,91.20,90.80,90.80,90.00,91.60,95.20,74.81,89.63,88.15,87.78
150808,150808 Tucumã,111.97,74.93,74.93,76.76,67.32,81.13,76.06,66.25,60.42,58.47,61.81
150810,150810 Tucuruí,118.89,78.22,78.16,78.16,76.87,88.52,81.22,66.91,76.60,71.73,77.34
150812,150812 Ulianópolis,68.80,73.71,73.96,73.71,78.62,95.82,86.00,61.10,61.78,61.56,71.17
150815,150815 Uruará,92.87,86.25,86.51,86.38,86.90,97.92,84.31,90.80,76.81,83.55,83.55
150820,150820 Vigia,46.56,61.22,61.07,61.37,61.98,83.05,65.95,65.63,67.05,59.09,68.89
150830,150830 Viseu,65.16,42.75,42.66,43.03,46.61,55.93,54.05,40.37,47.61,45.16,48.39
150835,150835 Vitória do Xingu,113.52,65.63,65.35,65.35,63.94,69.86,67.89,59.12,45.30,49.72,53.31
150840,150840 Xinguara,80.09,87.63,87.63,87.63,84.57,90.69,88.34,75.24,69.64,67.71,70.94
160005,160005 Serra do Navio,28.72,85.11,85.11,85.11,98.94,95.74,103.19,104.35,70.65,76.09,84.78
160010,160010 Amapá,40.82,48.98,48.98,48.98,46.94,43.88,52.04,69.46,57.49,56.29,58.08
160015,160015 Pedra Branca do Amapari,15.45,56.97,56.97,56.97,54.55,53.64,57.58,65.68,48.51,53.47,63.37
160020,160020 Calçoene,66.50,66.01,66.01,66.01,66.01,93.60,83.25,86.79,50.47,54.25,72.64
160021,160021 Cutias,38.94,52.21,52.21,53.10,39.82,57.52,57.52,59.77,51.72,45.98,52.87
160023,160023 Ferreira Gomes,32.77,85.31,85.31,85.31,82.49,90.40,98.87,98.15,51.23,72.84,88.27
160025,160025 Itaubal,19.87,22.52,22.52,22.52,29.14,39.74,41.72,34.03,45.14,34.03,38.19
160027,160027 Laranjal do Jari,100.68,74.18,74.18,74.73,68.75,72.28,76.09,77.57,53.03,55.80,58.84
160030,160030 Macapá,126.32,35.60,35.24,35.74,39.75,46.79,46.76,48.81,38.58,38.37,41.89
160040,160040 Mazagão,29.03,37.38,37.38,37.38,55.60,59.58,55.79,61.62,30.11,29.05,58.45
160050,160050 Oiapoque,68.75,42.40,42.40,42.40,42.06,53.72,48.82,48.82,25.84,21.96,37.84
160053,160053 Porto Grande,11.76,21.93,21.93,23.26,25.94,29.68,29.14,32.43,26.78,27.03,27.03
160055,160055 Pracuúba,41.84,67.35,67.35,67.35,55.10,73.47,66.33,65.22,71.01,82.61,69.57
160060,160060 Santana,83.71,39.20,39.20,39.20,39.80,50.68,49.42,49.09,29.27,31.69,38.86
160070,160070 Tartarugalzinho,41.25,62.31,62.02,62.02,61.42,70.62,70.62,90.80,50.31,48.16,78.22
160080,160080 Vitória do Jari,77.65,59.85,59.85,59.85,58.33,78.03,73.86,53.63,31.14,33.56,53.29
170025,170025 Abreulândia,10.81,81.08,81.08,81.08,78.38,81.08,89.19,71.88,106.25,109.38,125.00
170030,170030 Aguiarnópolis,32.14,114.29,114.29,114.29,126.79,114.29,108.93,111.86,62.71,86.44,106.78
170035,170035 Aliança do Tocantins,33.33,105.80,105.80,105.80,107.25,107.25,98.55,114.29,97.14,97.14,114.29
170040,170040 Almas,9.43,113.21,113.21,113.21,114.15,115.09,107.55,85.34,55.17,58.62,68.10
170070,170070 Alvorada,28.57,103.01,103.01,103.01,96.24,103.76,109.77,115.50,103.88,103.88,110.85
170100,170100 Ananás,4.83,90.34,90.34,90.34,108.97,113.79,114.48,92.94,89.41,88.82,100.00
170105,170105 Angico,7.14,142.86,142.86,142.86,164.29,132.14,139.29,87.50,50.00,52.08,58.33
170110,170110 Aparecida do Rio Negro,8.57,111.43,111.43,111.43,114.29,105.71,101.43,89.33,65.33,86.67,94.67
170130,170130 Aragominas,2.30,56.32,56.32,56.32,54.02,72.41,73.56,75.00,30.26,53.95,61.84
170190,170190 Araguacema,12.35,80.25,80.25,80.25,93.83,101.23,95.06,60.40,59.41,61.39,70.30
170200,170200 Araguaçu,107.14,118.37,118.37,118.37,107.14,100.00,110.20,106.00,79.00,83.00,90.00
170210,170210 Araguaína,201.97,78.15,78.37,78.60,75.49,84.10,78.96,77.39,55.91,64.09,71.91
170215,170215 Araguanã,21.95,87.80,87.80,87.80,79.27,87.80,90.24,83.33,75.56,78.89,73.33
170220,170220 Araguatins,30.66,84.77,84.77,84.77,87.89,97.07,83.98,86.41,71.01,72.83,84.24
170230,170230 Arapoema,16.98,91.51,91.51,91.51,76.42,71.70,74.53,84.04,80.85,85.11,90.43
170240,170240 Arraias,59.42,106.52,106.52,106.52,103.62,104.35,98.55,89.12,63.27,70.75,80.27
170255,170255 Augustinópolis,93.56,102.45,102.45,102.45,100.92,99.08,97.85,86.93,78.42,86.63,99.70
170270,170270 Aurora do Tocantins,128.57,100.00,100.00,100.00,100.00,111.43,114.29,83.33,58.33,77.78,83.33
170290,170290 Axixá do Tocantins,15.12,87.79,87.79,87.79,100.00,106.40,103.49,101.10,89.01,91.21,107.69
170300,170300 Babaçulândia,0.00,81.73,82.69,81.73,86.54,100.00,79.81,74.11,77.68,77.68,89.29
170305,170305 Bandeirantes do Tocantins,3.57,112.50,112.50,112.50,105.36,94.64,108.93,84.00,58.00,64.00,72.00
170307,170307 Barra do Ouro,0.00,107.14,107.14,107.14,114.29,117.14,102.86,75.95,41.77,46.84,48.10
170310,170310 Barrolândia,28.81,130.51,130.51,130.51,115.25,130.51,127.12,128.13,118.75,123.44,123.44
170320,170320 Bernardo Sayão,17.91,123.88,123.88,123.88,108.96,116.42,111.94,119.35,98.39,101.61,111.29
170330,170330 Bom Jesus do Tocantins,9.72,81.94,81.94,81.94,66.67,61.11,66.67,90.28,80.56,80.56,98.61
170360,170360 Brasilândia do Tocantins,14.29,77.14,77.14,77.14,71.43,80.00,62.86,112.50,108.33,112.50,100.00
170370,170370 Brejinho de Nazaré,112.28,98.25,98.25,98.25,98.25,92.98,78.95,75.86,84.48,84.48,94.83
170380,170380 Buriti do Tocantins,37.84,89.86,89.86,89.86,115.54,111.49,122.97,101.91,83.44,85.35,92.36
170382,170382 Cachoeirinha,11.54,103.85,103.85,103.85,88.46,119.23,115.38,53.57,107.14,121.43,103.57
170384,170384 Campos Lindos,7.14,93.51,93.51,93.51,102.60,113.64,103.25,99.36,95.54,96.18,114.01
170386,170386 Cariri do Tocantins,119.51,117.07,121.95,121.95,97.56,153.66,148.78,150.00,141.30,150.00,150.00
170388,170388 Carmolândia,11.63,106.98,106.98,106.98,100.00,116.28,123.26,73.58,66.04,67.92,64.15
170389,170389 Carrasco Bonito,91.67,100.00,100.00,100.00,100.00,93.06,81.94,137.25,107.84,109.80,107.84
170390,170390 Caseara,38.10,82.14,82.14,82.14,92.86,86.90,94.05,51.14,27.27,28.41,71.59
170410,170410 Centenário,100.00,127.27,127.27,127.27,131.82,122.73,131.82,100.00,103.85,103.85,107.69
170460,170460 Chapada de Areia,17.65,129.41,129.41,129.41,129.41,129.41,105.88,119.05,100.00,128.57,123.81
170510,170510 Chapada da Natividade,22.58,106.45,106.45,106.45,100.00,119.35,122.58,90.48,102.38,100.00,97.62
170550,170550 Colinas do Tocantins,12.94,99.13,99.13,99.30,97.73,103.67,97.38,93.53,67.65,73.20,96.86
170555,170555 Combinado,101.67,141.67,141.67,141.67,128.33,120.00,123.33,134.55,149.09,152.73,156.36
170560,170560 Conceição do Tocantins,49.09,110.91,110.91,110.91,112.73,121.82,118.18,113.33,108.33,108.33,113.33
170600,170600 Couto Magalhães,34.85,98.48,98.48,98.48,98.48,78.79,86.36,101.72,96.55,94.83,89.66
170610,170610 Cristalândia,92.86,117.86,117.86,117.86,110.71,108.33,113.10,96.47,92.94,94.12,95.29
170625,170625 Crixás do Tocantins,0.00,90.48,90.48,90.48,90.48,85.71,80.95,105.88,129.41,129.41,141.18
170650,170650 Darcinópolis,0.00,53.06,53.06,53.06,55.10,57.14,68.37,23.47,7.14,7.14,32.65
170700,170700 Dianópolis,58.79,93.61,94.57,94.57,94.89,100.64,97.12,111.79,109.89,119.77,116.73
170710,170710 Divinópolis do Tocantins,123.60,110.11,110.11,110.11,105.62,115.73,123.60,102.91,117.48,116.50,117.48
170720,170720 Dois Irmãos do Tocantins,38.10,120.63,120.63,120.63,100.00,109.52,106.35,92.00,72.00,72.00,108.00
170730,170730 Dueré,1.37,69.86,69.86,69.86,65.75,64.38,57.53,75.41,37.70,37.70,81.97
170740,170740 Esperantina,26.21,50.34,50.34,50.34,73.10,70.34,82.76,79.01,58.64,62.35,71.60
170755,170755 Fátima,4.35,106.52,106.52,106.52,104.35,115.22,110.87,97.83,93.48,97.83,95.65
170765,170765 Figueirópolis,1.82,23.64,23.64,23.64,32.73,32.73,41.82,31.34,23.88,29.85,29.85
170770,170770 Filadélfia,2.00,78.00,78.00,78.00,88.00,79.00,93.00,80.65,58.06,59.68,60.48
170820,170820 Formoso do Araguaia,4.86,71.26,71.26,71.26,71.66,74.09,73.28,54.00,49.67,52.00,63.00
170825,170825 Fortaleza do Tabocão,24.19,104.84,104.84,104.84,114.52,129.03,125.81,88.16,81.58,88.16,102.63
170830,170830 Goianorte,27.69,129.23,129.23,129.23,121.54,98.46,118.46,128.33,125.00,125.00,126.67
170900,170900 Goiatins,25.00,71.61,71.61,71.61,66.10,75.00,74.58,77.68,72.53,70.39,82.40
170930,170930 Guaraí,202.16,99.73,99.73,99.73,95.95,101.35,97.03,87.33,83.02,87.06,94.88
170950,170950 Gurupi,103.59,51.99,52.07,52.14,46.84,51.29,47.23,39.53,35.13,32.40,37.18
170980,170980 Ipueiras,5.00,115.00,115.00,115.00,115.00,145.00,130.00,109.09,86.36,95.45,90.91
171050,171050 Itacajá,33.61,83.61,83.61,83.61,89.34,87.70,81.15,75.20,92.80,88.80,86.40
171070,171070 Itaguatins,32.84,65.67,65.67,67.16,64.18,76.12,68.66,75.00,50.00,48.75,50.00
171090,171090 Itapiratins,22.81,119.30,119.30,119.30,129.82,121.05,124.56,121.43,85.71,101.79,107.14
171110,171110 Itaporã do Tocantins,27.27,103.03,106.06,106.06,96.97,115.15,109.09,94.44,94.44,94.44,91.67
171150,171150 Jaú do Tocantins,24.24,139.39,139.39,139.39,133.33,154.55,151.52,110.53,60.53,89.47,100.00
171180,171180 Juarina,2.94,102.94,102.94,102.94,100.00,105.88,102.94,106.25,65.63,81.25,75.00
171190,171190 Lagoa da Confusão,23.95,90.87,90.87,90.87,89.73,93.92,95.06,89.57,85.65,85.22,99.57
171195,171195 Lagoa do Tocantins,5.36,85.71,85.71,85.71,78.57,101.79,103.57,76.27,71.19,81.36,88.14
171200,171200 Lajeado,82.14,107.14,107.14,107.14,101.79,105.36,94.64,147.83,97.83,141.30,136.96
171215,171215 Lavandeira,33.33,138.10,138.10,138.10,142.86,119.05,133.33,91.30,56.52,69.57,60.87
171240,171240 Lizarda,17.78,115.56,115.56,115.56,131.11,111.11,106.67,100.00,85.71,85.71,91.84
171245,171245 Luzinópolis,14.29,125.71,125.71,125.71,128.57,108.57,102.86,106.38,85.11,129.79,134.04
171250,171250 Marianópolis do Tocantins,10.61,106.06,106.06,106.06,107.58,104.55,98.48,118.84,78.26,82.61,91.30
171270,171270 Mateiros,9.52,126.19,126.19,126.19,133.33,111.90,123.81,93.88,87.76,108.16,100.00
171280,171280 Maurilândia do Tocantins,0.00,48.65,48.65,48.65,35.14,54.05,43.24,22.86,34.29,42.86,37.14
171320,171320 Miracema do Tocantins,108.02,81.17,82.10,82.10,74.38,81.79,72.84,83.79,71.38,73.79,81.72
171330,171330 Miranorte,81.18,108.60,108.60,108.60,97.85,106.45,106.45,101.10,88.95,102.76,107.18
171360,171360 Monte do Carmo,30.56,126.39,127.78,127.78,125.00,113.89,119.44,98.77,93.83,95.06,109.88
171370,171370 Monte Santo do Tocantins,120.00,112.00,112.00,112.00,100.00,132.00,88.00,129.17,141.67,133.33,137.50
171380,171380 Palmeiras do Tocantins,0.00,91.80,91.80,91.80,88.52,98.36,95.08,119.40,120.90,123.88,119.40
171395,171395 Muricilândia,101.69,105.08,105.08,105.08,111.86,105.08,98.31,112.96,127.78,120.37,118.52
171420,171420 Natividade,92.37,90.08,90.08,90.08,93.89,90.08,89.31,107.52,77.44,81.20,121.05
171430,171430 Nazaré,3.92,111.76,111.76,111.76,115.69,125.49,121.57,101.67,66.67,75.00,96.67
171488,171488 Nova Olinda,1.29,98.06,98.06,98.06,80.65,100.00,105.16,89.33,73.60,98.88,101.69
171500,171500 Nova Rosalândia,65.85,124.39,124.39,124.39,119.51,136.59,141.46,110.53,57.89,61.40,68.42
171510,171510 Novo Acordo,6.76,79.73,79.73,79.73,74.32,82.43,68.92,95.00,105.00,103.33,103.33
171515,171515 Novo Alegre,121.05,147.37,147.37,147.37,142.11,147.37,152.63,142.86,178.57,178.57,185.71
171525,171525 Novo Jardim,3.45,68.97,68.97,68.97,75.86,86.21,93.10,96.97,30.30,27.27,36.36
171550,171550 Oliveira de Fátima,0.00,158.82,158.82,158.82,147.06,141.18,152.94,119.05,100.00,100.00,114.29
171570,171570 Palmeirante,12.50,87.50,89.29,87.50,94.64,91.07,91.07,57.50,35.00,71.25,43.75
171575,171575 Palmeirópolis,17.81,145.21,145.21,145.21,139.73,130.14,131.51,116.83,122.77,122.77,123.76
171610,171610 Paraíso do Tocantins,101.45,91.04,91.28,91.16,85.71,93.83,92.13,76.62,63.56,71.96,79.57
171620,171620 Paranã,100.00,92.40,92.40,92.40,94.15,88.30,95.32,102.55,112.74,114.01,128.03
171630,171630 Pau D'Arco,19.70,100.00,100.00,100.00,86.36,92.42,87.88,101.82,83.64,85.45,118.18
171650,171650 Pedro Afonso,76.89,91.24,91.63,91.24,93.63,98.80,95.22,78.91,57.81,60.94,71.88
171660,171660 Peixe,39.55,73.88,73.88,73.88,67.91,82.84,67.16,83.59,67.97,81.25,87.50
171665,171665 Pequizeiro,33.33,108.33,108.33,110.00,108.33,90.00,98.33,97.06,88.24,89.71,82.35
171670,171670 Colméia,51.92,116.35,115.38,115.38,113.46,106.73,119.23,108.91,105.94,108.91,113.86
171700,171700 Pindorama do Tocantins,10.20,130.61,130.61,130.61,102.04,120.41,102.04,135.29,137.25,147.06,170.59
171720,171720 Piraquê,0.00,60.00,60.00,60.00,56.67,46.67,56.67,61.11,25.00,30.56,0.00
171750,171750 Pium,9.30,103.49,103.49,103.49,94.19,97.67,94.19,71.58,53.68,50.53,62.11
171780,171780 Ponte Alta do Bom Jesus,0.00,90.20,90.20,90.20,84.31,98.04,92.16,97.30,113.51,116.22,164.86
171790,171790 Ponte Alta do Tocantins,8.25,84.54,84.54,84.54,75.26,88.66,90.72,85.86,70.71,71.72,83.84
171800,171800 Porto Alegre do Tocantins,0.00,104.55,104.55,104.55,100.00,125.00,113.64,132.35,155.88,155.88,147.06
171820,171820 Porto Nacional,152.57,91.22,91.48,91.48,84.89,91.81,88.10,82.86,71.01,73.84,89.79
171830,171830 Praia Norte,8.64,59.26,60.49,60.49,66.67,50.62,67.90,64.13,47.83,54.35,65.22
171840,171840 Presidente Kennedy,42.50,100.00,100.00,100.00,100.00,87.50,92.50,89.74,66.67,97.44,92.31
171845,171845 Pugmil,25.00,107.14,107.14,107.14,103.57,107.14,117.86,115.63,96.88,96.88,109.38
171850,171850 Recursolândia,91.89,164.86,164.86,164.86,170.27,172.97,164.86,107.69,98.08,98.08,107.69
171855,171855 Riachinho,70.37,96.30,96.30,96.30,96.30,109.26,107.41,113.46,78.85,138.46,115.38
171865,171865 Rio da Conceição,0.00,50.00,50.00,50.00,46.43,46.43,57.14,66.67,24.24,78.79,75.76
171870,171870 Rio dos Bois,47.37,92.11,92.11,92.11,89.47,89.47,86.84,102.86,65.71,77.14,102.86
171875,171875 Rio Sono,82.81,110.94,110.94,110.94,98.44,118.75,107.81,113.56,96.61,93.22,110.17
171880,171880 Sampaio,39.51,98.77,98.77,98.77,88.89,103.70,96.30,119.70,107.58,107.58,125.76
171884,171884 Sandolândia,57.45,100.00,100.00,100.00,100.00,95.74,85.11,91.30,80.43,110.87,104.35
171886,171886 Santa Fé do Araguaia,18.90,76.38,76.38,76.38,74.02,96.06,79.53,88.52,88.52,90.16,89.34
171888,171888 Santa Maria do Tocantins,28.95,78.95,78.95,78.95,78.95,86.84,71.05,92.86,66.67,73.81,80.95
171889,171889 Santa Rita do Tocantins,21.05,92.11,92.11,92.11,86.84,84.21,76.32,130.77,88.46,103.85,138.46
171890,171890 Santa Rosa do Tocantins,0.00,113.58,113.58,113.58,106.17,104.94,103.70,113.70,93.15,98.63,97.26
171900,171900 Santa Tereza do Tocantins,7.94,53.97,53.97,53.97,60.32,57.14,65.08,56.36,60.00,80.00,76.36
172000,172000 Santa Terezinha do Tocantins,0.00,13.64,13.64,13.64,18.18,09.09,27.27,14.81,25.93,25.93,22.22
172010,172010 São Bento do Tocantins,11.76,69.12,69.12,69.12,70.59,72.06,64.71,54.12,35.29,42.35,63.53
172015,172015 São Félix do Tocantins,4.17,133.33,133.33,133.33,129.17,120.83,108.33,107.41,92.59,92.59,107.41
172020,172020 São Miguel do Tocantins,60.32,143.65,143.65,143.65,157.14,169.05,164.29,122.82,114.09,126.85,138.26
172025,172025 São Salvador do Tocantins,61.11,113.89,113.89,113.89,111.11,122.22,111.11,118.18,75.76,75.76,100.00
172030,172030 São Sebastião do Tocantins,20.48,80.72,80.72,80.72,85.54,92.77,93.98,75.00,67.19,73.44,82.81
172049,172049 São Valério,13.64,100.00,100.00,100.00,93.18,100.00,95.45,110.71,64.29,66.07,80.36
172065,172065 Silvanópolis,0.00,125.93,125.93,125.93,129.63,109.88,127.16,126.37,75.82,75.82,127.47
172080,172080 Sítio Novo do Tocantins,43.05,133.11,133.11,133.11,109.27,119.87,120.53,129.77,117.56,120.61,115.27
172085,172085 Sucupira,3.70,100.00,100.00,100.00,96.30,107.41,100.00,115.38,53.85,69.23,115.38
172090,172090 Taguatinga,56.03,158.62,158.62,158.62,153.45,163.79,154.31,136.72,113.28,116.41,147.66
172093,172093 Taipas do Tocantins,0.00,126.67,126.67,126.67,126.67,100.00,116.67,108.82,20.59,58.82,67.65
172097,172097 Talismã,126.09,221.74,217.39,217.39,191.30,147.83,182.61,175.00,164.29,167.86,175.00
172100,172100 Palmas,137.71,97.31,97.49,97.51,88.94,94.99,91.35,80.53,65.16,69.86,81.68
172110,172110 Tocantínia,71.73,99.48,100.52,100.00,92.67,100.00,92.67,80.65,78.49,75.81,88.71
172120,172120 Tocantinópolis,84.45,116.35,116.89,116.89,111.53,110.19,114.75,101.43,95.49,99.52,100.00
172125,172125 Tupirama,39.47,81.58,81.58,81.58,86.84,100.00,102.63,153.85,115.38,100.00,138.46
172130,172130 Tupiratins,35.71,89.29,89.29,89.29,85.71,110.71,100.00,60.71,50.00,50.00,46.43
172208,172208 Wanderlândia,05.07,69.57,69.57,69.57,72.46,73.19,79.71,78.45,49.14,56.03,75.86
172210,172210 Xambioá,46.63,92.23,92.23,92.23,85.49,82.90,84.97,84.85,50.00,78.28,86.36
210005,210005 Açailândia,103.68,66.33,66.33,66.33,75.57,86.05,84.35,91.17,61.57,76.43,80.36
210010,210010 Afonso Cunha,30.84,109.35,109.35,113.08,112.15,170.09,130.84,147.58,97.58,103.23,137.90
210015,210015 Água Doce do Maranhão,51.48,122.49,122.49,122.49,100.59,120.12,117.16,95.48,65.54,79.10,86.44
210020,210020 Alcântara,19.81,86.32,85.85,85.85,98.11,91.04,86.79,91.90,58.10,73.81,80.00
210030,210030 Aldeias Altas,3.49,47.44,47.44,47.44,50.00,56.28,55.81,57.04,42.49,43.19,54.69
210040,210040 Altamira do Maranhão,56.00,114.67,113.33,113.33,88.00,122.67,109.33,102.47,86.42,82.72,113.58
210043,210043 Alto Alegre do Maranhão,127.46,43.32,43.32,43.58,44.08,56.42,51.13,45.43,41.88,43.15,48.98
210047,210047 Alto Alegre do Pindaré,102.05,67.27,67.05,67.05,109.55,107.73,103.64,93.43,84.80,82.34,95.28
210050,210050 Alto Parnaíba,24.61,67.02,67.02,67.02,63.87,70.16,62.30,54.29,44.00,45.14,61.71
210055,210055 Amapá do Maranhão,38.10,80.95,80.95,80.95,66.67,83.33,88.89,66.39,88.24,74.79,89.08
210060,210060 Amarante do Maranhão,84.50,38.82,38.82,38.82,64.33,75.99,73.66,65.18,50.60,43.37,65.54
210070,210070 Anajatuba,40.00,55.64,53.45,53.45,85.82,101.45,88.36,61.26,66.48,57.97,68.13
210080,210080 Anapurus,121.78,66.01,66.01,66.01,78.55,99.34,84.82,91.52,77.39,80.21,77.39
210083,210083 Apicum-Açu,100.00,70.98,70.59,70.59,98.04,106.27,102.75,81.94,69.23,76.25,80.94
210087,210087 Araguanã,8.24,35.16,35.16,35.16,32.97,17.03,25.82,41.88,52.14,39.32,22.22
210090,210090 Araioses,22.64,33.88,33.88,33.88,42.21,37.86,41.49,56.97,20.38,35.54,43.03
210095,210095 Arame,28.35,43.81,43.47,45.02,45.53,49.48,47.25,45.02,41.64,42.35,31.14
